"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"247",66,1,1985,50,5,0,0,1840,0,10.5,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"248",66,1,1986,51,5,0,0,1300,0,10.5,0,1,0,0,0,0,1,1,0,0,0,8,0,1,0
"249",66,1,1987,52,3,1,3.396562,1900,0,10.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"250",66,1,1988,53,2,0,0,1600,0,10.5,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"251",66,1,1991,56,6,0,0,2488,0,10.5,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"252",66,1,1994,59,1,0,0,2607,0,10.5,0,1,0,0,0,0,1,1,0,0,0,11,0,1,0
"253",67,0,1984,37,8,0,0,3600,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"254",67,0,1985,38,8,0,0,4000,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"255",67,0,1986,39,8,0,0,4200,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"256",67,0,1987,40,8,1,7.649712,4200,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"257",67,0,1988,41,8,0,0,4200,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"258",67,0,1991,44,9,0,0,5100,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"259",67,0,1994,47,7,0,0,5300,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"260",68,1,1984,30,9,0,0,3000,0,18,0,0,0,0,1,1,1,0,1,0,0,3,0,1,0
"261",68,1,1988,34,7,0,0,4500,0,18,0,0,0,0,1,1,1,0,1,0,0,10,0,0,0
"262",69,0,1987,32,7,1,7.649712,4000,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"263",69,0,1988,33,7,0,0,11000,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"264",70,0,1988,31,8,0,0,11000,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"265",71,0,1984,44,4,0,0,2700,0,11.5,0,0,1,0,0,0,1,0,1,0,0,10,0,0,0
"266",71,0,1987,47,5,1,7.649712,3073,0,11.5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"267",71,0,1988,48,5,0,0,3748,0,11.5,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"268",71,0,1991,51,5,0,0,4000,0,11.5,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"269",72,0,1984,42,10,0,0,5000,0,13,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"270",73,0,1984,34,9,0,0,5000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"271",73,0,1985,35,8,0,0,4000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"272",73,0,1986,36,8,0,0,5000,0,18,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
"273",73,0,1988,38,10,0,0,4610.796,0,18,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0
"274",74,0,1984,54,9,0,0,6500,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"275",74,0,1985,55,9,0,0,6000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"276",74,0,1986,56,9,0,0,6300,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"277",74,0,1987,57,9,1,7.649712,6500,0,18,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"278",74,0,1988,58,9,0,0,6620,0,18,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"279",74,0,1991,61,8,0,0,7200,0,18,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
"280",74,0,1994,64,8,0,0,9000,0,18,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"281",75,1,1984,46,8,0,0,6500,1,12,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"282",75,1,1987,49,8,1,6.701853,6500,0,12,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0
"283",75,1,1988,50,8,0,0,6620,0,12,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"284",75,1,1991,53,8,0,0,7200,0,12,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0
"285",75,1,1994,56,8,0,0,9000,0,12,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0
"286",76,0,1984,31,8,0,0,2750,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"287",76,0,1985,32,9,0,0,3600,1,18,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"288",76,0,1986,33,8,0,0,4800,1,18,1,0,0,0,1,1,1,0,1,0,0,3,0,1,0
"289",76,0,1988,35,8,0,0,4000,1,18,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
"290",76,0,1991,38,7,0,0,7000,1,18,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"291",77,1,1984,40,10,0,0,2750,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"292",77,1,1985,41,9,0,0,3600,1,12,1,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"293",77,1,1986,42,10,0,0,4800,1,12,1,0,1,0,0,0,1,0,1,0,0,8,0,1,0
"294",77,1,1987,43,9,1,3.396562,2500,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"295",77,1,1988,44,10,0,0,4000,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"296",77,1,1991,47,10,0,0,7000,1,12,1,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"297",77,1,1994,50,10,0,0,7000,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"298",78,0,1988,64,1,1,100,2780,0,16,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
"299",79,1,1984,42,10,0,0,2200,1,10.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"300",79,1,1985,43,4,0,0,2850,1,10.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"301",79,1,1986,44,6,0,0,1700,1,10.5,0,1,0,0,0,0,1,0,1,0,0,14,0,1,0
"302",79,1,1987,45,7,1,3.396562,1500,1,10.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"303",79,1,1988,46,8,0,0,1600,0,10.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"304",79,1,1991,49,3,0,0,900,0,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"305",80,1,1986,41,9,0,0,2800,1,12,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0
"306",80,1,1987,42,9,1,3.396562,3000,1,12,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"307",80,1,1988,43,9,0,0,4000,1,12,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"308",80,1,1991,46,9,0,0,4227.991,0,12,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
"309",81,0,1994,25,8,0,0,2000,0,13,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"310",82,1,1984,29,4,0,0,2200,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"311",82,1,1985,30,5,0,0,2100,0,18,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0
"312",82,1,1987,32,5,1,3.396562,2200,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"313",82,1,1988,33,5,0,0,2400,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"314",82,1,1991,36,4,0,0,3000,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"315",83,0,1984,25,9,0,0,3500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"316",83,0,1985,26,4,0,0,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,4,1,1,0
"317",83,0,1986,27,8,0,0,2100,1,10.5,1,1,0,0,0,0,1,0,1,0,0,18,0,1,0
"318",83,0,1988,29,5,0,0,3300,1,10.5,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"319",83,0,1994,35,7,1,50,4000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"320",84,1,1986,28,4,0,0,2100,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"321",84,1,1987,29,8,1,3.396562,2300,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"322",84,1,1988,30,9,0,0,3300,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"323",84,1,1991,33,8,0,0,3900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,6,0,1,0
"324",85,1,1986,64,2,1,70,2943,0,11.5,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0
"325",86,1,1984,32,5,0,0,3000,1,9,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"326",86,1,1985,33,8,0,0,2000,1,9,0,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"327",86,1,1986,34,5,0,0,1700,1,9,0,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"328",86,1,1987,35,5,1,3.396562,1400,1,9,0,1,0,0,0,0,1,1,0,0,0,6,0,1,0
"329",86,1,1988,36,5,0,0,1500,1,9,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"330",86,1,1991,39,7,0,0,3000,1,9,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"331",86,1,1994,42,5,0,0,2600,1,10,0,0,1,0,0,0,1,0,1,0,0,6,0,1,0
"332",87,1,1984,54,7,0,0,1700,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"333",87,1,1985,55,7,0,0,1567,0,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"334",87,1,1986,56,5,0,0,2400,0,9,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"335",87,1,1987,57,6,1,6.701853,1896,0,9,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"336",87,1,1988,58,5,0,0,1984,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"337",88,0,1991,26,9,0,0,3026,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"338",89,1,1986,50,4,0,0,4000,0,11,1,1,0,0,0,0,1,0,0,0,0,17,0,1,0
"339",89,1,1987,51,7,1,3.396562,4500,0,11,1,1,0,0,0,0,1,1,0,0,0,12,0,1,0
"340",89,1,1988,52,10,0,0,2000,0,11,1,1,0,0,0,0,1,1,0,0,0,5,0,1,0
"341",89,1,1991,55,3,0,0,5000,0,11,1,1,0,0,0,0,1,0,1,0,0,10,1,1,0
"342",90,1,1984,30,5,0,0,3500,1,15,0,0,0,0,1,0,1,0,1,0,0,5,0,1,0
"343",90,1,1988,34,6,0,0,4000,1,15,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"344",90,1,1991,37,5,0,0,3000,1,15,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0
"345",91,0,1987,27,8,1,7.649712,4900,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"346",91,0,1988,28,7,0,0,4000,1,12,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"347",91,0,1991,31,7,0,0,3000,1,12,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"348",91,0,1994,34,8,0,0,3500,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"349",92,0,1986,26,8,0,0,2300,0,14.5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"350",93,1,1988,25,5,0,0,3100,0,18,1,0,0,0,1,1,1,0,1,0,0,20,1,1,0
"351",93,1,1991,28,5,0,0,3200,0,18,0,0,0,0,1,1,1,0,0,0,1,3,0,0,0
"352",93,1,1994,31,5,0,0,3200,0,18,0,0,0,0,1,1,1,0,0,0,1,14,0,0,0
"353",94,1,1985,25,5,0,0,1600,0,12,0,0,1,0,0,0,1,0,1,0,0,14,0,1,0
"354",94,1,1988,28,8,0,0,2780,1,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"355",94,1,1991,31,5,0,0,2741,1,12,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"356",94,1,1994,34,9,0,0,3970,1,12,1,0,1,0,0,0,1,0,1,0,0,3,0,1,0
"357",95,0,1988,25,8,0,0,2780,1,10.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"358",95,0,1991,28,8,0,0,2741,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"359",95,0,1994,31,9,0,0,3970,1,11,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"360",96,1,1985,25,9,0,0,1800,0,12,0,0,1,0,0,0,1,0,1,0,0,12,0,1,0
"361",96,1,1987,27,7,1,6.701853,1200,0,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"362",96,1,1988,28,7,0,0,5000,0,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"363",97,0,1988,38,8,0,0,5000,0,18,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"364",97,0,1991,41,9,0,0,5000,0,18,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"365",98,0,1984,25,8,0,0,2000,0,14.5,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
"366",98,0,1985,26,10,0,0,2000,0,14.5,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"367",99,1,1986,28,7,0,0,2000,0,18,0,0,0,0,1,1,1,0,0,1,0,21,0,1,0
"368",99,1,1988,30,8,0,0,2300,0,18,0,0,0,0,1,1,1,0,1,0,0,6,0,1,0
"369",100,0,1984,27,8,0,0,3600,0,18,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0
"370",100,0,1986,29,7,0,0,2500,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"371",100,0,1987,30,8,1,7.649712,2600,0,18,0,0,0,0,1,1,1,0,1,0,0,4,0,1,0
"372",100,0,1988,31,9,0,0,2300,0,18,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0
"373",100,0,1991,34,9,0,0,4000,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
"374",100,0,1994,37,8,0,0,4600,0,18,0,0,0,0,1,1,1,0,1,0,0,3,0,1,0
"375",101,0,1988,28,9,0,0,2300,0,11.81824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"376",101,0,1991,31,9,0,0,3450,0,11.81824,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"377",101,0,1994,34,9,0,0,3800,1,11.81824,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"378",102,0,1984,40,8,0,0,3200,0,18,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
"379",102,0,1985,41,7,0,0,3000,0,18,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0
"380",102,0,1986,42,8,0,0,2000,0,18,0,0,0,0,1,1,1,0,0,0,1,4,0,0,0
"381",102,0,1988,44,8,0,0,3500,0,18,0,0,0,0,1,1,1,0,0,0,1,5,0,0,0
"382",103,1,1994,46,5,0,0,6200,1,11.44142,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0
"383",104,0,1984,46,5,0,0,2334.593,0,10.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"384",104,0,1985,47,7,0,0,2400,0,10.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"385",104,0,1986,48,6,0,0,4500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"386",104,0,1987,49,7,1,7.649712,5200,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"387",104,0,1988,50,7,0,0,4800,0,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"388",104,0,1991,53,7,0,0,5000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"389",105,1,1986,46,6,0,0,4500,0,10.5,0,1,0,0,0,0,1,0,1,0,0,31,0,1,0
"390",105,1,1987,47,5,1,3.396562,5200,0,10.5,1,1,0,0,0,0,1,0,1,0,0,19,0,1,0
"391",105,1,1988,48,5,0,0,4800,0,10.5,1,1,0,0,0,0,1,0,1,0,0,25,0,1,0
"392",105,1,1991,51,4,0,0,5000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,13,0,1,0
"393",106,1,1984,48,7,0,0,3800,0,11.5,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"394",106,1,1985,49,6,0,0,4800,0,11.5,0,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"395",106,1,1986,50,6,0,0,4900,0,11.5,0,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"396",106,1,1987,51,7,1,3.396562,5400,0,11.5,0,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"397",106,1,1988,52,6,0,0,5500,0,11.5,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"398",106,1,1991,55,7,0,0,2489,0,11.5,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"399",106,1,1994,58,4,0,0,2550,0,11.5,0,0,1,0,0,0,1,0,1,0,0,9,0,1,0
"400",107,0,1984,32,3,1,100,3800,0,13,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
"401",107,0,1985,33,5,1,100,4800,0,13,0,0,0,0,1,0,1,0,1,0,0,6,0,1,0
"402",107,0,1986,34,6,1,100,4900,0,13,0,0,0,0,1,0,1,0,1,0,0,3,0,1,0
"403",107,0,1987,35,6,0,100,5400,0,13,0,0,0,0,1,0,1,0,1,0,0,3,0,1,0
"404",107,0,1988,36,3,1,100,5500,0,13,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"405",108,0,1984,50,5,0,0,3500,1,10.5,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0
"406",108,0,1985,51,7,0,0,4040,1,10.5,1,1,0,0,0,0,1,0,0,1,0,4,0,1,0
"407",108,0,1987,53,5,1,7.649712,4300,0,10.5,1,1,0,0,0,0,1,0,0,1,0,4,0,0,0
"408",108,0,1988,54,6,0,0,3800,0,10.5,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
"409",108,0,1991,57,6,0,0,4000,1,10.5,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"410",109,1,1984,49,5,0,0,3500,1,9,1,1,0,0,0,0,1,1,0,0,0,12,0,1,0
"411",109,1,1987,52,3,1,3.396562,4300,0,9,1,1,0,0,0,0,1,0,0,0,0,15,1,1,0
"412",109,1,1988,53,3,0,0,3800,0,9,1,1,0,0,0,0,1,0,0,0,0,9,1,1,1
"413",109,1,1991,56,4,0,0,4000,1,9,1,1,0,0,0,0,1,0,1,0,0,4,2,1,0
"414",110,1,1991,25,8,0,0,1300,1,10.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"415",111,0,1984,49,8,0,0,3000,0,15,1,0,0,1,0,0,1,0,1,0,0,6,0,1,0
"416",111,0,1985,50,8,0,0,3400,0,15,1,0,0,1,0,0,1,0,1,0,0,2,0,1,0
"417",112,0,1986,46,7,0,0,3720,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"418",112,0,1987,47,8,1,7.649712,3300,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"419",112,0,1988,48,8,0,0,3300,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"420",112,0,1991,51,8,0,0,4000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"421",112,0,1994,54,8,0,0,4000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"422",113,1,1985,32,9,0,0,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"423",113,1,1986,33,9,0,0,3720,1,10.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"424",113,1,1987,34,9,1,6.701853,3300,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"425",113,1,1988,35,8,0,0,3300,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"426",113,1,1991,38,9,0,0,4000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"427",113,1,1994,41,8,0,0,4000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"428",114,0,1984,64,5,1,50,4000,0,14,1,0,0,1,0,0,0,0,0,0,0,5,2,1,0
"429",115,1,1985,61,5,0,0,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"430",115,1,1986,62,5,0,0,4290,0,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"431",115,1,1987,63,5,1,6.701853,4500,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"432",115,1,1988,64,9,0,0,5000,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"433",116,0,1985,43,7,0,0,3000,0,18,0,0,0,0,1,1,1,0,0,1,0,3,0,1,0
"434",116,0,1987,45,6,1,7.649712,4500,0,18,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0
"435",116,0,1988,46,5,0,0,5000,0,18,0,0,0,0,1,1,1,0,1,0,0,3,0,1,0
"436",116,0,1991,49,5,0,0,7000,0,18,0,0,0,0,1,1,1,0,1,0,0,3,0,1,1
"437",117,0,1984,56,10,0,0,4650,0,10.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"438",117,0,1985,57,10,0,0,4800,0,10.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"439",117,0,1986,58,10,0,0,5050,0,10.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"440",117,0,1987,59,10,1,7.649712,5000,0,10.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"441",117,0,1988,60,10,0,0,5100,0,10.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"442",118,1,1986,42,10,0,0,2400,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"443",118,1,1987,43,9,1,6.701853,2400,1,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"444",118,1,1988,44,9,0,0,2400,1,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"445",118,1,1991,47,8,0,0,3520,1,15,0,0,0,1,0,0,1,0,1,0,0,3,0,1,0
"446",119,0,1984,57,5,1,40,2500,0,15,1,0,0,1,0,0,1,0,1,0,0,4,0,1,0
"447",119,0,1985,58,7,1,40,3400,0,15,1,0,0,1,0,0,1,0,1,0,0,13,2,1,0
"448",119,0,1986,59,6,1,40,2200,0,15,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0
"449",119,0,1987,60,5,0,40,2100,0,15,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0
"450",119,0,1988,61,7,1,40,2100,0,15,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"451",119,0,1991,64,3,1,40,2600,0,15,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0
"452",120,1,1984,53,3,0,0,2500,0,9,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"453",120,1,1985,54,7,0,0,3400,0,9,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"454",120,1,1986,55,6,0,0,2200,0,9,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"455",120,1,1987,56,4,1,6.701853,2100,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"456",120,1,1988,57,5,0,0,2100,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"457",120,1,1991,60,3,0,0,2600,0,9,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"458",120,1,1994,63,6,0,0,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"459",121,0,1986,64,8,1,60,3600,0,14.5,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0
"460",122,0,1988,40,8,0,0,5500,1,12,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0
"461",122,0,1994,46,9,0,0,9000,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"462",123,1,1994,39,9,0,0,9000,1,12,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"463",124,0,1987,25,9,1,7.649712,1600,0,10,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"464",124,0,1988,26,9,0,0,1700,0,10,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"465",124,0,1991,29,8,0,0,4200,0,10,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"466",124,0,1994,32,8,0,0,4300,1,10,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"467",125,1,1994,26,6,0,0,4300,1,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"468",126,0,1984,29,10,0,0,6000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"469",126,0,1985,30,9,0,0,5000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"470",126,0,1986,31,7,0,0,4000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"471",126,0,1987,32,9,0,0,3140,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"472",126,0,1988,33,10,0,0,1500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"473",126,0,1991,36,5,0,0,3400,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"474",126,0,1994,39,6,0,0,2300,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"475",127,1,1984,25,10,0,0,6000,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"476",127,1,1985,26,10,0,0,5000,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"477",127,1,1986,27,4,0,0,4000,1,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"478",127,1,1987,28,10,1,6.701853,3140,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"479",127,1,1988,29,10,0,0,1500,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"480",127,1,1991,32,7,0,0,3400,1,9,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"481",128,0,1984,39,8,0,0,4800,0,16,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0
"482",128,0,1986,41,7,0,0,5200,0,16,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"483",128,0,1987,42,9,1,7.649712,5431,0,16,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"484",128,0,1988,43,9,0,0,5700,0,16,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"485",128,0,1991,46,8,0,0,6700,0,16,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"486",129,1,1985,37,8,0,0,5099,0,11.5,1,0,1,0,0,0,1,0,1,0,0,21,0,1,0
"487",129,1,1988,40,8,0,0,5700,0,12,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"488",129,1,1991,43,9,0,0,6700,0,12,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"489",130,0,1984,42,7,0,0,4500,0,11.5,1,0,1,0,0,0,1,0,0,0,1,3,0,1,0
"490",130,0,1985,43,7,0,0,4600,0,11.5,1,0,1,0,0,0,1,0,0,0,1,4,0,1,0
"491",130,0,1986,44,7,0,0,4700,0,11.5,1,0,1,0,0,0,1,0,0,0,1,2,0,1,0
"492",130,0,1987,45,6,1,7.649712,4900,0,11.5,1,0,1,0,0,0,1,0,0,0,1,5,0,1,0
"493",130,0,1988,46,7,0,0,5300,0,11.5,1,0,1,0,0,0,1,0,0,0,1,10,0,1,0
